ConditionIndex,FinalCash
13309,386870.0714588203
13310,331154.3790960748
13311,108366.40434810778
13312,24198.780518092
13313,5567.209997567081
13314,95962.45836124117
13315,279487.2287375886
13316,272078.7402163159
13317,137697.9209585901
13318,138876.02388466397
13319,39553.86453748086
13320,7574.840900361739
13321,72548.72141706327
13322,328716.76031348266
13323,602647.9071587162
13324,469248.95510722516
13325,127413.84191816414
13326,22196.424327742676
13327,3958.3330332373957
13328,7114.906506458969
13329,11184.70294859027
13330,12317.41326691862
13331,11152.768925450819
13332,12666.488127314204
13333,9511.561188715357
13334,6278.595925282375
13335,6399.232126717046
13336,11526.842995503283
13337,15360.536077337785
13338,16244.016720612553
13339,11540.363168791948
13340,7269.0558762775
13341,4684.831893174497
13342,12414.751849108663
13343,22218.119998444574
13344,24688.540793974975
13345,21064.546281408886
13346,24288.309004401108
13347,16117.134979603577
13348,8993.03668396965
13349,10808.70477760356
13350,23255.249320674502
13351,33461.646865903465
13352,35023.22700582446
13353,21754.8177174003
13354,11439.615669880402
13355,6187.443595153497
13356,20628.330005588392
13357,41583.980890705716
13358,46081.70353354193
13359,36534.4989715953
13360,42182.74303199096
13361,24376.919484298876
13362,11326.114571445567
13363,17409.76232361159
13364,44322.09535759795
13365,68214.54354314377
13366,69594.17594282806
13367,37409.33226048855
13368,16204.741313009617
13369,7246.607344261709
13370,32633.25684656925
13371,73309.77949678997
13372,80069.47854586589
13373,58130.239539519236
13374,66280.09689462763
13375,32860.563987960166
13376,12521.74142922596
13377,26736.315158398753
13378,79776.32590451007
13379,130096.83134174283
13380,127332.5070498024
13381,58621.04673660352
13382,20639.113228646944
13383,7514.706956039141
13384,49138.34636753444
13385,121693.83569650298
13386,129457.24025017706
13387,84746.65348419231
13388,94091.80001945628
13389,39409.16107999836
13390,12128.173752127286
13391,39137.81401802181
13392,135557.0738032418
13393,232037.82426441993
13394,214269.48718699996
13395,83606.83214648928
13396,23603.507582231763
13397,6887.471065421722
13398,70407.26597608814
13399,190138.93160446582
13400,194664.97795820909
13401,113038.18433731575
13402,120482.61597634859
13403,41957.611862468126
13404,10266.990646189237
13405,54595.21573997158
13406,217358.94109244677
13407,386870.0714588203
13408,331154.3790960748
13409,108366.40434810778
13410,24198.780518092
13411,5567.209997567081
13412,95962.45836124117
13413,279487.2287375886
13414,272078.7402163159
13415,137697.9209585901
13416,138876.02388466397
13417,39553.86453748086
13418,7574.840900361739
13419,72548.72141706327
13420,328716.76031348266
13421,602647.9071587162
13422,469248.95510722516
13423,127413.84191816414
13424,22196.424327742676
13425,3958.3330332373957
13426,7114.906506458969
13427,11184.70294859027
13428,12317.41326691862
13429,11152.768925450819
13430,12666.488127314204
13431,9511.561188715357
13432,6278.595925282375
13433,6399.232126717046
13434,11526.842995503283
13435,15360.536077337785
13436,16244.016720612553
13437,11540.363168791948
13438,7269.0558762775
13439,4684.831893174497
13440,12414.751849108663
13441,22218.119998444574
13442,24688.540793974975
13443,21064.546281408886
13444,24288.309004401108
13445,16117.134979603577
13446,8993.03668396965
13447,10808.70477760356
13448,23255.249320674502
13449,33461.646865903465
13450,35023.22700582446
13451,21754.8177174003
13452,11439.615669880402
13453,6187.443595153497
13454,20628.330005588392
13455,41583.980890705716
13456,46081.70353354193
13457,36534.4989715953
13458,42182.74303199096
13459,24376.919484298876
13460,11326.114571445567
13461,17409.76232361159
13462,44322.09535759795
13463,68214.54354314377
13464,69594.17594282806
13465,37409.33226048855
13466,16204.741313009617
13467,7246.607344261709
13468,32633.25684656925
13469,73309.77949678997
13470,80069.47854586589
13471,58130.239539519236
13472,66280.09689462763
13473,32860.563987960166
13474,12521.74142922596
13475,26736.315158398753
13476,79776.32590451007
13477,130096.83134174283
13478,127332.5070498024
13479,58621.04673660352
13480,20639.113228646944
13481,7514.706956039141
13482,49138.34636753444
13483,121693.83569650298
13484,129457.24025017706
13485,84746.65348419231
13486,94091.80001945628
13487,39409.16107999836
13488,12128.173752127286
13489,39137.81401802181
13490,135557.0738032418
13491,232037.82426441993
13492,214269.48718699996
13493,83606.83214648928
13494,23603.507582231763
13495,6887.471065421722
13496,70407.26597608814
13497,190138.93160446582
13498,194664.97795820909
13499,113038.18433731575
13500,120482.61597634859
13501,41957.611862468126
13502,10266.990646189237
13503,54595.21573997158
13504,217358.94109244677
13505,386870.0714588203
13506,331154.3790960748
13507,108366.40434810778
13508,24198.780518092
13509,5567.209997567081
13510,95962.45836124117
13511,279487.2287375886
13512,272078.7402163159
13513,137697.9209585901
13514,138876.02388466397
13515,39553.86453748086
13516,7574.840900361739
13517,72548.72141706327
13518,328716.76031348266
13519,602647.9071587162
13520,469248.95510722516
13521,127413.84191816414
13522,22196.424327742676
13523,3958.3330332373957
13524,4848.779955642823
13525,8952.801183030968
13526,8507.417392627522
13527,9076.958668595113
13528,7444.551713473684
13529,6143.856729421744
13530,6054.583960429047
13531,4441.9132358997695
13532,7934.129050421361
13533,10478.396649717126
13534,13188.66632966296
13535,8396.75902917823
13536,5585.859283294292
13537,4685.624498484023
13538,7517.134976779865
13539,16693.135039284618
13540,15280.731152971066
13541,16272.237161833677
13542,12187.104121296481
13543,9200.906861581061
13544,8784.078561392675
13545,6704.4888885761075
13546,14292.437331292122
13547,20365.83745548411
13548,26965.552942216375
13549,14502.14855788101
13550,8225.906233227706
13551,6343.544187992803
13552,11151.16868769148
13553,29486.473891385507
13554,25735.590069437232
13555,27010.42173962517
13556,18243.25411156099
13557,12436.612751003628
13558,11347.621112300863
13559,9694.921012451774
13560,24459.270447545347
13561,37293.532190605096
13562,51233.00373736942
13563,23060.979588566246
13564,11021.598737696595
13565,7711.284897937338
13566,15825.44899059592
13567,49329.00484355839
13568,40628.03478793535
13569,41473.700029657804
13570,24944.149642912962
13571,15150.207283518685
13572,13032.438388786408
13573,13428.505208083277
13574,39754.14121862541
13575,64323.75032429849
13576,90371.98168917453
13577,33730.78118205376
13578,13421.832111099933
13579,8405.0952214964
13580,21481.253503070922
13581,78133.65344732147
13582,60096.00694359064
13583,58838.33246606811
13584,31111.543365638303
13585,16604.13280873431
13586,13281.207481209098
13587,17812.25154037757
13588,61343.59278854089
13589,104464.94339584948
13590,147837.11062688226
13591,45327.67119736657
13592,14836.25287955605
13593,8200.556581484421
13594,27881.19897101153
13595,117128.77978075278
13596,83250.45876540516
13597,77014.31031881303
13598,35339.342539781755
13599,16337.225514177337
13600,11982.735108857962
13601,22620.435300970348
13602,89830.45399014361
13603,159682.25498512914
13604,223981.33976613425
13605,55880.48600720252
13606,14862.761744006217
13607,7147.26290158753
13608,34591.509569856105
13609,166104.16139102067
13610,107945.6099915751
13611,92841.37926008312
13612,36485.61177544335
13613,14394.571661332502
13614,9545.440991750922
13615,27493.835718640305
13616,124777.10648944661
13617,229626.62422564178
13618,313756.2943708805
13619,63087.62517247273
13620,13468.029062310126
13621,5550.782982907249
13622,4848.779955642823
13623,8952.801183030968
13624,8507.417392627522
13625,9076.958668595113
13626,7444.551713473684
13627,6143.856729421744
13628,6054.583960429047
13629,4441.9132358997695
13630,7934.129050421361
13631,10478.396649717126
13632,13188.66632966296
13633,8396.75902917823
13634,5585.859283294292
13635,4685.624498484023
13636,7517.134976779865
13637,16693.135039284618
13638,15280.731152971066
13639,16272.237161833677
13640,12187.104121296481
13641,9200.906861581061
13642,8784.078561392675
13643,6704.4888885761075
13644,14292.437331292122
13645,20365.83745548411
13646,26965.552942216375
13647,14502.14855788101
13648,8225.906233227706
13649,6343.544187992803
13650,11151.16868769148
13651,29486.473891385507
13652,25735.590069437232
13653,27010.42173962517
13654,18243.25411156099
13655,12436.612751003628
13656,11347.621112300863
13657,9694.921012451774
13658,24459.270447545347
13659,37293.532190605096
13660,51233.00373736942
13661,23060.979588566246
13662,11021.598737696595
13663,7711.284897937338
13664,15825.44899059592
13665,49329.00484355839
13666,40628.03478793535
13667,41473.700029657804
13668,24944.149642912962
13669,15150.207283518685
13670,13032.438388786408
13671,13428.505208083277
13672,39754.14121862541
13673,64323.75032429849
13674,90371.98168917453
13675,33730.78118205376
13676,13421.832111099933
13677,8405.0952214964
13678,21481.253503070922
13679,78133.65344732147
13680,60096.00694359064
13681,58838.33246606811
13682,31111.543365638303
13683,16604.13280873431
13684,13281.207481209098
13685,17812.25154037757
13686,61343.59278854089
13687,104464.94339584948
13688,147837.11062688226
13689,45327.67119736657
13690,14836.25287955605
13691,8200.556581484421
13692,27881.19897101153
13693,117128.77978075278
13694,83250.45876540516
13695,77014.31031881303
13696,35339.342539781755
13697,16337.225514177337
13698,11982.735108857962
13699,22620.435300970348
13700,89830.45399014361
13701,159682.25498512914
13702,223981.33976613425
13703,55880.48600720252
13704,14862.761744006217
13705,7147.26290158753
13706,34591.509569856105
13707,166104.16139102067
13708,107945.6099915751
13709,92841.37926008312
13710,36485.61177544335
13711,14394.571661332502
13712,9545.440991750922
13713,27493.835718640305
13714,124777.10648944661
13715,229626.62422564178
13716,313756.2943708805
13717,63087.62517247273
13718,13468.029062310126
13719,5550.782982907249
13720,4848.779955642823
13721,8952.801183030968
13722,8507.417392627522
13723,9076.958668595113
13724,7444.551713473684
13725,6143.856729421744
13726,6054.583960429047
13727,4441.9132358997695
13728,7934.129050421361
13729,10478.396649717126
13730,13188.66632966296
13731,8396.75902917823
13732,5585.859283294292
13733,4685.624498484023
13734,7517.134976779865
13735,16693.135039284618
13736,15280.731152971066
13737,16272.237161833677
13738,12187.104121296481
13739,9200.906861581061
13740,8784.078561392675
13741,6704.4888885761075
13742,14292.437331292122
13743,20365.83745548411
13744,26965.552942216375
13745,14502.14855788101
13746,8225.906233227706
13747,6343.544187992803
13748,11151.16868769148
13749,29486.473891385507
13750,25735.590069437232
13751,27010.42173962517
13752,18243.25411156099
13753,12436.612751003628
13754,11347.621112300863
13755,9694.921012451774
13756,24459.270447545347
13757,37293.532190605096
13758,51233.00373736942
13759,23060.979588566246
13760,11021.598737696595
13761,7711.284897937338
13762,15825.44899059592
13763,49329.00484355839
13764,40628.03478793535
13765,41473.700029657804
13766,24944.149642912962
13767,15150.207283518685
13768,13032.438388786408
13769,13428.505208083277
13770,39754.14121862541
13771,64323.75032429849
13772,90371.98168917453
13773,33730.78118205376
13774,13421.832111099933
13775,8405.0952214964
13776,21481.253503070922
13777,78133.65344732147
13778,60096.00694359064
13779,58838.33246606811
13780,31111.543365638303
13781,16604.13280873431
13782,13281.207481209098
13783,17812.25154037757
13784,61343.59278854089
13785,104464.94339584948
13786,147837.11062688226
13787,45327.67119736657
13788,14836.25287955605
13789,8200.556581484421
13790,27881.19897101153
13791,117128.77978075278
13792,83250.45876540516
13793,77014.31031881303
13794,35339.342539781755
13795,16337.225514177337
13796,11982.735108857962
13797,22620.435300970348
13798,89830.45399014361
13799,159682.25498512914
13800,223981.33976613425
13801,55880.48600720252
13802,14862.761744006217
13803,7147.26290158753
13804,34591.509569856105
13805,166104.16139102067
13806,107945.6099915751
13807,92841.37926008312
13808,36485.61177544335
13809,14394.571661332502
13810,9545.440991750922
13811,27493.835718640305
13812,124777.10648944661
13813,229626.62422564178
13814,313756.2943708805
13815,63087.62517247273
